Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
Spider-Man (2002),https://www.imdb.com/title/tt0108656/,7.3,73,121,$139000000,114844116,407022860,825025036,3 May 2002,PG-13,Action Adventure Sci-Fi,USA
Spider-Man 2 (2004),https://www.imdb.com/title/tt0108656/,7.3,83,127,$200000000,88156227,373585825,788976453,30 June 2004,PG-13,Action Adventure Sci-Fi,USA
Spider-Man 3 (2007),https://www.imdb.com/title/tt0108656/,6.2,59,139,$258000000,151116516,336530303,894983373,4 May 2007,PG-13,Action Adventure Sci-Fi,USA
The Matrix (1999),https://www.imdb.com/title/tt0108656/,8.7,73,136,$63000000,27788331,171479930,465343787,31 March 1999,R,Action Sci-Fi,USA
The Matrix Reloaded (2003),https://www.imdb.com/title/tt0108656/,7.2,62,138,$150000000,91774413,281576461,741846459,15 May 2003,R,Action Sci-Fi,USA
The Matrix Revolutions (2003),https://www.imdb.com/title/tt0108656/,6.8,47,129,$150000000,48475154,139313948,427344031,5 November 2003,R,Action Sci-Fi,USA
The Lord of the Rings: The Fellowship of the Ring (2001),https://www.imdb.com/title/tt0108656/,8.8,92,178,$93000000,47211490,315544750,887832826,19 December 2001,PG-13,Action Adventure Drama,New Zealand
The Lord of the Rings: The Two Towers (2002),https://www.imdb.com/title/tt0108656/,8.7,87,179,$94000000,62007528,342551365,951208089,18 December 2002,PG-13,Adventure Drama Fantasy,New Zealand
The Lord of the Rings: The Return of the King (2003),https://www.imdb.com/title/tt0108656/,8.9,94,201,$94000000,72629713,377845905,1142219401,17 December 2003,PG-13,Adventure Drama Fantasy,New Zealand
Back to the Future (1985),https://www.imdb.com/title/tt0108656/,8.5,87,116,$19000000,11152500,211159762,391341971,3 July 1985,PG,Adventure Comedy Sci-Fi,USA
Back to the Future Part II (1989),https://www.imdb.com/title/tt0108656/,7.8,57,108,$40000000,27835125,119000002,338936043,22 November 1989,PG,Adventure Comedy Sci-Fi,USA
Back to the Future Part III (1990),https://www.imdb.com/title/tt0108656/,7.4,55,118,$40000000,19089645,88277583,249130916,25 May 1990,PG,Adventure Comedy Sci-Fi,USA
Lethal Weapon (1987),https://www.imdb.com/title/tt0108656/,7.6,68,109,$15000000,6829949,65207127,120207127,6 March 1987,R,Action Crime Thriller,USA
Lethal Weapon 2 (1989),https://www.imdb.com/title/tt0108656/,7.2,70,114,$28000000,20388800,147253986,227853986,7 July 1989,R,Action Crime Thriller,USA
Lethal Weapon 3 (1992),https://www.imdb.com/title/tt0108656/,6.7,40,118,$35000000,33243086,144731527,321731527,15 May 1992,R,Action Crime Thriller,USA
Lethal Weapon 4 (1998),https://www.imdb.com/title/tt0108656/,6.6,37,127,$140000000,34048124,130444603,285444603,10 July 1998,R,Action Crime Thriller,USA
Die Hard (1988),https://www.imdb.com/title/tt0108656/,8.2,72,132,$28000000,601851,83519093,141482154,20 July 1988,R,Action Thriller,USA
Die Hard 2 (1990),https://www.imdb.com/title/tt0108656/,7.2,67,124,$70000000,21744661,117540947,240247433,3 July 1990,R,Action Thriller,USA
Die Hard with a Vengeance (1995),https://www.imdb.com/title/tt0108656/,7.6,58,128,$90000000,22162245,100012499,366236538,19 May 1995,R,Action Adventure Thriller,USA
Live Free or Die Hard (2007),https://www.imdb.com/title/tt0108656/,7.1,69,128,$110000000,33369559,134529403,388156011,27 June 2007,PG-13,Action Thriller,USA
A Good Day to Die Hard (2013),https://www.imdb.com/title/tt0108656/,5.3,28,98,$92000000,24834845,67349198,304654182,14 February 2013,R,Action Thriller,USA
Mad Max (1979),https://www.imdb.com/title/tt0108656/,6.9,73,88,$300000,None,8750000,8771757,21 March 1980,R,Action Adventure Sci-Fi,Australia
Mad Max 2: The Road Warrior (1981),https://www.imdb.com/title/tt0108656/,7.6,77,96,$3000000,2527864,23667907,23667907,21 May 1982,R,Action Adventure Sci-Fi,Australia
Mad Max Beyond Thunderdome (1985),https://www.imdb.com/title/tt0108656/,6.3,71,107,$10000000,7283714,36230219,36230219,10 July 1985,PG-13,Action Adventure Sci-Fi,Australia
Rocky (1976),https://www.imdb.com/title/tt0108656/,8.1,70,120,$960000,None,117235147,117235147,3 December 1976,PG,Drama Sport,USA
Rocky II (1979),https://www.imdb.com/title/tt0108656/,7.3,61,119,$7000000,6390537,85182160,85182160,15 June 1979,PG,Drama Sport,USA
Rocky III (1982),https://www.imdb.com/title/tt0108656/,6.8,57,99,$17000000,12431486,125049125,125049125,28 May 1982,PG,Drama Sport,USA
Rocky IV (1985),https://www.imdb.com/title/tt0108656/,6.9,40,91,$30000000,19991537,127873716,300473716,27 November 1985,PG,Drama Sport,USA
Rocky V (1990),https://www.imdb.com/title/tt0108656/,5.3,55,104,$42000000,14073170,40946358,119946358,16 November 1990,PG-13,Drama Sport,USA
Rocky Balboa (2006),https://www.imdb.com/title/tt0108656/,7.1,63,102,$24000000,12158168,70270943,155929020,20 December 2006,PG,Action Drama Family,USA
First Blood (1982),https://www.imdb.com/title/tt0108656/,7.7,61,93,$15000000,6642005,47212904,125212904,22 October 1982,R,Action Adventure,USA
Rambo: First Blood Part II (1985),https://www.imdb.com/title/tt0108656/,6.5,47,96,$44000000,20176217,150415432,300400432,22 May 1985,R,Action Adventure Thriller,USA
Rambo III (1988),https://www.imdb.com/title/tt0108656/,5.8,36,102,$63000000,13034238,53715611,189015611,25 May 1988,R,Action Adventure,USA
Rambo (2008),https://www.imdb.com/title/tt0108656/,7.0,46,92,$50000000,18203876,42754105,113244290,25 January 2008,R,Action Thriller,Germany
The Terminator (1984),https://www.imdb.com/title/tt0108656/,8.0,84,107,$6400000,4020663,38371200,78475971,26 October 1984,R,Action Sci-Fi,UK
Terminator 2: Judgment Day (1991),https://www.imdb.com/title/tt0108656/,8.5,75,137,$102000000,31765506,205881154,520884847,3 July 1991,R,Action Sci-Fi,USA
Terminator 3: Rise of the Machines (2003),https://www.imdb.com/title/tt0108656/,6.3,66,109,$200000000,44041440,150371112,433371112,2 July 2003,R,Action Sci-Fi,USA
Terminator Salvation (2009),https://www.imdb.com/title/tt0108656/,6.5,49,115,$200000000,42558390,125322469,371353001,21 May 2009,PG-13,Action Adventure Sci-Fi,USA
RoboCop (1987),https://www.imdb.com/title/tt0108656/,7.5,67,102,$13000000,8008721,53424681,53424681,17 July 1987,R,Action Crime Sci-Fi,USA
RoboCop 2 (1990),https://www.imdb.com/title/tt0108656/,5.8,42,117,$25000000,14145411,45681173,45681173,22 June 1990,R,Action Crime Sci-Fi,USA
RoboCop 3 (1993),https://www.imdb.com/title/tt0108656/,4.1,40,104,$22000000,4304829,10696210,10696210,5 November 1993,PG-13,Action Crime Sci-Fi,USA
X-Men (2000),https://www.imdb.com/title/tt0108656/,7.4,64,104,$75000000,54471475,157299718,296339528,14 July 2000,PG-13,Action Adventure Sci-Fi,USA
X2: X-Men United (2003),https://www.imdb.com/title/tt0108656/,7.4,68,134,$110000000,85558731,214949694,407711549,2 May 2003,PG-13,Action Sci-Fi Thriller,Canada
X-Men: The Last Stand (2006),https://www.imdb.com/title/tt0108656/,6.7,58,104,$210000000,102750665,234362462,460435291,26 May 2006,PG-13,Action Adventure Sci-Fi,Canada
X: First Class (2011),https://www.imdb.com/title/tt0108656/,7.7,65,131,$160000000,55101604,146408305,352616690,3 June 2011,PG-13,Action Adventure Sci-Fi,USA
X-Men: Days of Future Past (2014),https://www.imdb.com/title/tt0108656/,8.0,75,132,$200000000,90823660,233921534,746045700,23 May 2014,PG-13,Action Adventure Sci-Fi,USA
X-Men Origins: Wolverine (2009),https://www.imdb.com/title/tt0108656/,6.6,40,107,$150000000,85058003,179883157,373062864,1 May 2009,PG-13,Action Adventure Sci-Fi,USA
The Wolverine (2013),https://www.imdb.com/title/tt0108656/,6.7,61,126,$120000000,53113752,132556852,414828246,26 July 2013,PG-13,Action Adventure Sci-Fi,USA
The Fast and the Furious (2001),https://www.imdb.com/title/tt0108656/,6.8,58,106,$38000000,40089015,144533925,214463726,22 June 2001,PG-13,Action Crime Thriller,USA
2 Fast 2 Furious (2003),https://www.imdb.com/title/tt0108656/,5.9,38,107,$76000000,50472480,127154901,236350661,6 June 2003,PG-13,Action Crime Thriller,USA
The Fast and the Furious: Tokyo Drift (2006),https://www.imdb.com/title/tt0108656/,6.0,45,104,$85000000,23973840,62514415,158964610,16 June 2006,PG-13,Action Crime Thriller,USA
Fast & Furious (2009),https://www.imdb.com/title/tt0108656/,6.6,46,107,$85000000,70950500,155064265,360364265,3 April 2009,PG-13,Action Thriller,USA
Fast Five (2011),https://www.imdb.com/title/tt0108656/,7.3,66,130,$125000000,86198765,209837675,626137675,29 April 2011,PG-13,Action Adventure Crime,USA
xXx (2002),https://www.imdb.com/title/tt0108656/,5.9,48,124,$70000000,44506103,142109382,277448382,9 August 2002,PG-13,Action Adventure Thriller,USA
xXx: State of the Union (2005),https://www.imdb.com/title/tt0108656/,4.4,37,101,$113000000,12712272,26873932,71022693,29 April 2005,PG-13,Action Adventure Crime,USA
Pitch Black (2000),https://www.imdb.com/title/tt0108656/,7.1,49,109,$23000000,11577688,39240659,53187659,18 February 2000,R,Action Horror Sci-Fi,USA
The Chronicles of Riddick (2004),https://www.imdb.com/title/tt0108656/,6.7,38,119,$105000000,24289165,57761012,115900534,11 June 2004,R,Action Adventure Sci-Fi,USA
Riddick (2013),https://www.imdb.com/title/tt0108656/,6.4,49,119,$38000000,19030375,42025135,98337295,6 September 2013,R,Action Adventure Sci-Fi,Canada
The Transporter (2002),https://www.imdb.com/title/tt0108656/,6.8,51,92,$21000000,9107816,25296447,43928932,11 October 2002,PG-13,Action Crime Thriller,France
Transporter 2 (2005),https://www.imdb.com/title/tt0108656/,6.3,56,87,$32000000,16540720,43095856,89083229,2 September 2005,PG-13,Action Thriller,France
Transporter 3 (2008),https://www.imdb.com/title/tt0108656/,6.1,51,104,$30000000,12063452,31715062,108979549,26 November 2008,PG-13,Action Thriller,France
Crank (2006),https://www.imdb.com/title/tt0108656/,6.9,57,88,$12000000,10457367,27838408,42931041,1 September 2006,R,Action Crime Thriller,USA
Crank: High Voltage (2009),https://www.imdb.com/title/tt0108656/,6.2,41,96,$20000000,6963565,13684249,34572541,17 April 2009,R,Action Thriller,USA
Alien (1979),https://www.imdb.com/title/tt0108656/,8.4,89,117,$11000000,3527881,81765459,108283202,22 June 1979,R,Horror Sci-Fi,UK
Aliens (1986),https://www.imdb.com/title/tt0108656/,8.3,84,137,$18500000,10052042,85160248,131335326,18 July 1986,R,Action Adventure Sci-Fi,USA
Alien 3 (1992),https://www.imdb.com/title/tt0108656/,6.5,59,114,$50000000,19449867,55473545,159814498,22 May 1992,R,Action Horror Sci-Fi,USA
Alien: Resurrection (1997),https://www.imdb.com/title/tt0108656/,6.2,63,109,$75000000,16474092,47795658,161376069,26 November 1997,R,Action Horror Sci-Fi,USA
Alien vs. Predator (2004),https://www.imdb.com/title/tt0108656/,5.6,29,101,$60000000,38291056,80282231,177427090,13 August 2004,PG-13,Action Adventure Horror,USA
Aliens vs. Predator: Requiem (2007),https://www.imdb.com/title/tt0108656/,4.7,29,94,$40000000,10059425,41797066,130290885,25 December 2007,R,Action Horror Sci-Fi,USA
Predator (1987),https://www.imdb.com/title/tt0108656/,7.8,45,107,$15000000,12031638,59735548,98399956,12 June 1987,R,Action Adventure Sci-Fi,USA
Predator 2 (1990),https://www.imdb.com/title/tt0108656/,6.3,46,108,$35000000,8784943,30669413,57120318,21 November 1990,R,Action Horror Sci-Fi,USA
Predators (2010),https://www.imdb.com/title/tt0108656/,6.4,51,107,$40000000,24760882,52000688,127233108,9 July 2010,R,Action Adventure Sci-Fi,USA
The Evil Dead (1981),https://www.imdb.com/title/tt0108656/,7.5,71,85,$350000,None,2400000,2893091,15 April 1983,NC-17,Horror,USA
Evil Dead II (1987),https://www.imdb.com/title/tt0108656/,7.8,69,84,$3600000,807260,5923044,5923044,13 March 1987,R,Comedy Horror,USA
Army of Darkness (1992),https://www.imdb.com/title/tt0108656/,7.5,57,81,$11000000,4424535,11502976,11502976,19 February 1993,R,Comedy Horror,USA
Saw (2004),https://www.imdb.com/title/tt0108656/,7.6,46,103,$1200000,18276468,56000369,103911669,29 October 2004,R,Horror Mystery,USA
Saw II (2005),https://www.imdb.com/title/tt0108656/,6.6,40,93,$4000000,31725652,87039965,147748505,28 October 2005,R,Horror Mystery,USA
Saw III (2006),https://www.imdb.com/title/tt0108656/,6.2,48,108,$10000000,33610391,80238724,164874275,27 October 2006,R,Horror Mystery Thriller,USA
Saw IV (2007),https://www.imdb.com/title/tt0108656/,5.9,36,93,$10000000,31756764,63300095,139352633,26 October 2007,R,Horror Mystery Thriller,USA
Saw V (2008),https://www.imdb.com/title/tt0108656/,5.8,20,92,$10800000,30053954,56746769,113864059,24 October 2008,R,Horror Mystery,USA
Saw VI (2009),https://www.imdb.com/title/tt0108656/,6.0,30,90,$11000000,14118444,27693292,68234154,23 October 2009,R,Fantasy Horror Mystery,Canada
Saw: The Final Chapter (2010),https://www.imdb.com/title/tt0108656/,5.6,24,90,$20000000,22530123,45710178,136150434,29 October 2010,R,Fantasy Horror Mystery,Canada
Species (1995),https://www.imdb.com/title/tt0108656/,5.8,49,108,$35000000,17161943,60074103,113374103,7 July 1995,R,Action Horror Sci-Fi,USA
Species II (1998),https://www.imdb.com/title/tt0108656/,4.4,19,93,None,7274008,19221939,19221939,10 April 1998,R,Action Horror Sci-Fi,USA
Scream (1996),https://www.imdb.com/title/tt0108656/,7.2,65,111,$14000000,6354586,103046663,173046663,20 December 1996,R,Horror Mystery,USA
Scream 2 (1997),https://www.imdb.com/title/tt0108656/,6.2,63,120,$24000000,32926342,101363301,172363301,12 December 1997,R,Horror Mystery,USA
Scream 3 (2000),https://www.imdb.com/title/tt0108656/,5.6,56,116,$40000000,34713342,89143175,161834276,4 February 2000,R,Horror Mystery,USA
Scream 4 (2011),https://www.imdb.com/title/tt0108656/,6.1,52,111,$40000000,18692090,38180928,97231420,15 April 2011,R,Horror Mystery,USA
Final Destination (2000),https://www.imdb.com/title/tt0108656/,6.7,36,98,$23000000,10015822,53331147,112880294,17 March 2000,R,Horror Thriller,USA
Final Destination 2 (2003),https://www.imdb.com/title/tt0108656/,6.2,38,90,$26000000,16200000,46961214,90941129,31 January 2003,R,Horror Thriller,USA
Final Destination 3 (2006),https://www.imdb.com/title/tt0108656/,5.8,41,93,$25000000,20125000,54098051,118890272,10 February 2006,R,Fantasy Horror Thriller,USA
The Final Destination (2009),https://www.imdb.com/title/tt0108656/,5.2,30,82,$40000000,27408309,66477700,186167139,28 August 2009,R,Fantasy Horror Thriller,USA
Final Destination 5 (2011),https://www.imdb.com/title/tt0108656/,5.8,50,92,$40000000,18031396,42587643,157887643,12 August 2011,R,Horror Thriller,USA
Underworld (2003),https://www.imdb.com/title/tt0108656/,7.0,42,121,$22000000,21753759,51970690,95708457,19 September 2003,R,Action Fantasy Thriller,USA
Underworld: Evolution (2006),https://www.imdb.com/title/tt0108656/,6.7,36,106,$50000000,26857181,62318875,111476513,20 January 2006,R,Action Fantasy Thriller,USA
Underworld: Rise of the Lycans (2009),https://www.imdb.com/title/tt0108656/,6.6,44,92,$35000000,20828511,45802315,92158961,23 January 2009,R,Action Fantasy Thriller,USA
Underworld Awakening (2012),https://www.imdb.com/title/tt0108656/,6.4,39,88,$70000000,25306725,62321039,160112671,20 January 2012,R,Action Fantasy Horror,USA
Darkman (1990),https://www.imdb.com/title/tt0108656/,6.4,65,96,$16000000,8054860,33878502,48878502,24 August 1990,R,Action Sci-Fi Thriller,USA
Transformers (2007),https://www.imdb.com/title/tt0108656/,7.0,61,144,$150000000,70502384,319246193,709709780,3 July 2007,PG-13,Action Adventure Sci-Fi,USA
Transformers: Revenge of the Fallen (2009),https://www.imdb.com/title/tt0108656/,6.0,35,149,$200000000,108966307,402111870,836303693,24 June 2009,PG-13,Action Adventure Sci-Fi,USA
Transformers: Dark of the Moon (2011),https://www.imdb.com/title/tt0108656/,6.2,42,154,$195000000,97852865,352390543,1123794079,29 June 2011,PG-13,Action Adventure Sci-Fi,USA
American Pie (1999),https://www.imdb.com/title/tt0108656/,7.0,58,95,$11000000,18709680,102561004,235483004,9 July 1999,R,Comedy,USA
American Pie 2 (2001),https://www.imdb.com/title/tt0108656/,6.4,43,108,$30000000,45117985,145103595,287553595,10 August 2001,R,Comedy,USA
American Wedding (2003),https://www.imdb.com/title/tt0108656/,6.3,43,96,$55000000,33369440,104565114,232722935,1 August 2003,R,Comedy,USA
Fantastic Four (2005),https://www.imdb.com/title/tt0108656/,5.7,40,106,$100000000,56061504,154696080,333535934,8 July 2005,PG-13,Action Adventure Family,USA
Fantastic Four: Rise of the Silver Surfer (2007),https://www.imdb.com/title/tt0108656/,5.6,45,92,$130000000,58051684,131921738,301913131,15 June 2007,PG,Action Adventure Family,USA
Hulk (2003),https://www.imdb.com/title/tt0108656/,5.6,54,138,$137000000,62128420,132177234,245285165,20 June 2003,PG-13,Action Sci-Fi,USA
The Incredible Hulk (2008),https://www.imdb.com/title/tt0108656/,6.7,61,112,$150000000,55414050,134806913,264770996,13 June 2008,PG-13,Action Adventure Sci-Fi,USA
Superman (1978),https://www.imdb.com/title/tt0108656/,7.3,80,143,$55000000,7465343,134451603,300451603,15 December 1978,PG,Action Adventure Drama,USA
Superman II (1980),https://www.imdb.com/title/tt0108656/,6.8,83,127,$54000000,14100523,108185706,108185706,19 June 1981,PG,Action Adventure Sci-Fi,USA
Superman III (1983),https://www.imdb.com/title/tt0108656/,5.0,44,125,$39000000,13352357,59950623,59950623,17 June 1983,PG,Action Adventure Comedy,UK
Superman IV: The Quest for Peace (1987),https://www.imdb.com/title/tt0108656/,3.7,24,90,$17000000,5683122,15681020,15681020,24 July 1987,PG,Action Adventure Family,UK
Cruel Intentions (1999),https://www.imdb.com/title/tt0108656/,6.8,56,97,$10500000,13020565,38773785,76347426,5 March 1999,R,Drama Romance,USA
Wild Things (1998),https://www.imdb.com/title/tt0108656/,6.5,52,108,$20000000,9622444,30147739,30147739,20 March 1998,R,Crime Drama Mystery,USA
Urban Legend (1998),https://www.imdb.com/title/tt0108656/,5.6,35,99,$14000000,10515444,38072438,72527595,25 September 1998,R,Horror Mystery Thriller,USA
Urban Legends: Final Cut (2000),https://www.imdb.com/title/tt0108656/,4.3,16,97,$14000000,8505513,21468807,38574362,22 September 2000,R,Horror Mystery Thriller,USA
The Punisher (2004),https://www.imdb.com/title/tt0108656/,6.4,33,124,$33000000,14000000,33810189,54700105,16 April 2004,R,Action Crime Drama,USA
Punisher: War Zone (2008),https://www.imdb.com/title/tt0108656/,5.9,30,103,$35000000,4271451,8050977,10161493,5 December 2008,R,Action Crime Drama,USA
Batman (1989),https://www.imdb.com/title/tt0108656/,7.5,69,126,$35000000,40489746,251348343,411556825,23 June 1989,PG-13,Action Adventure,USA
Batman Returns (1992),https://www.imdb.com/title/tt0108656/,7.0,68,126,$80000000,45687711,162902340,266903053,19 June 1992,PG-13,Action Crime Fantasy,USA
Batman Forever (1995),https://www.imdb.com/title/tt0108656/,5.4,51,121,$100000000,52784433,184069126,336567531,16 June 1995,PG-13,Action Adventure,USA
Batman & Robin (1997),https://www.imdb.com/title/tt0108656/,3.7,28,125,$125000000,42872605,107353792,238235915,20 June 1997,PG-13,Action Sci-Fi,USA
Batman Begins (2005),https://www.imdb.com/title/tt0108656/,8.2,70,140,$150000000,48745440,206852432,373465751,15 June 2005,PG-13,Action Adventure,USA
The Dark Knight (2008),https://www.imdb.com/title/tt0108656/,9.0,84,152,$185000000,158411483,535234033,1008804161,18 July 2008,PG-13,Action Crime Drama,USA
The Dark Knight Rises (2012),https://www.imdb.com/title/tt0108656/,8.4,78,164,$250000000,160887295,448139099,1081041287,20 July 2012,PG-13,Action Adventure,UK
Hellboy (2004),https://www.imdb.com/title/tt0108656/,6.8,72,122,$66000000,23172440,59623958,99378985,2 April 2004,PG-13,Action Fantasy Horror,USA
Hellboy II: The Golden Army (2008),https://www.imdb.com/title/tt0108656/,7.0,78,120,$85000000,34539115,75986503,168319243,11 July 2008,PG-13,Action Adventure Fantasy,USA
Blade (1998),https://www.imdb.com/title/tt0108656/,7.1,45,120,$45000000,17073856,70087718,131183530,21 August 1998,R,Action Horror Sci-Fi,USA
Blade II (2002),https://www.imdb.com/title/tt0108656/,6.7,52,117,$54000000,32528016,82348319,155010032,22 March 2002,R,Action Fantasy Horror,Germany
Blade: Trinity (2004),https://www.imdb.com/title/tt0108656/,5.9,38,113,$65000000,16100000,52411906,131977904,8 December 2004,R,Action Adventure Fantasy,USA
Superman Returns (2006),https://www.imdb.com/title/tt0108656/,6.0,72,154,$270000000,52535096,200081192,391081192,28 June 2006,PG-13,Action Sci-Fi,USA
Daredevil (2003),https://www.imdb.com/title/tt0108656/,5.3,42,103,$78000000,40310419,102543518,179179718,14 February 2003,PG-13,Action Crime,USA
Elektra (2005),https://www.imdb.com/title/tt0108656/,4.7,34,97,$43000000,12804793,24409722,56995646,14 January 2005,PG-13,Action Adventure Crime,Canada
The Crow (1994),https://www.imdb.com/title/tt0108656/,7.6,71,102,$23000000,11774332,50693129,50693129,13 May 1994,R,Action Drama Fantasy,USA
The Crow: City of Angels (1996),https://www.imdb.com/title/tt0108656/,4.7,None,84,$13000000,9785111,17917287,17917287,30 August 1996,R,Action Crime Fantasy,USA
The Crow: Salvation (2000),https://www.imdb.com/title/tt0108656/,4.9,None,102,$10000000,None,None,None,14 June 2000,R,Action Crime Fantasy,Germany
The Crow: Wicked Prayer (2005),https://www.imdb.com/title/tt0108656/,3.0,None,99,None,None,None,None,14 September 2005,R,Action Adventure Comedy,USA
Men in Black (1997),https://www.imdb.com/title/tt0108656/,7.3,71,98,$90000000,51068455,250690539,589390539,2 July 1997,PG-13,Action Adventure Comedy,USA
Men in Black II (2002),https://www.imdb.com/title/tt0108656/,6.2,49,88,$140000000,52148751,193735288,445135288,3 July 2002,PG-13,Action Adventure Comedy,USA
Men in Black 3 (2012),https://www.imdb.com/title/tt0108656/,6.8,58,106,$225000000,54592779,179020854,624026776,25 May 2012,PG-13,Action Adventure Comedy,USA
Resident Evil (2002),https://www.imdb.com/title/tt0108656/,6.7,33,100,$33000000,17707106,40119709,102984862,15 March 2002,R,Action Horror Sci-Fi,UK
Resident Evil: Apocalypse (2004),https://www.imdb.com/title/tt0108656/,6.2,35,94,$45000000,23036273,51201453,129342769,10 September 2004,R,Action Horror Sci-Fi,Germany
Resident Evil: Extinction (2007),https://www.imdb.com/title/tt0108656/,6.3,41,94,$45000000,23678580,50648679,147717833,21 September 2007,R,Action Horror Sci-Fi,France
Resident Evil: Afterlife (2010),https://www.imdb.com/title/tt0108656/,5.8,37,96,$60000000,26650264,60128566,300228084,10 September 2010,R,Action Adventure Horror,Germany
Resident Evil: Retribution (2012),https://www.imdb.com/title/tt0108656/,5.4,39,95,$65000000,21052227,42345531,240159255,14 September 2012,R,Action Horror Sci-Fi,Germany
From Dusk Till Dawn (1996),https://www.imdb.com/title/tt0108656/,7.2,48,108,$19000000,10240805,25836616,25836616,19 January 1996,R,Action Crime Horror,USA
Spy Kids (2001),https://www.imdb.com/title/tt0108656/,5.5,71,88,$35000000,26546881,112719001,147934180,30 March 2001,PG,Action Adventure Comedy,USA
Spy Kids 2: Island of Lost Dreams (2002),https://www.imdb.com/title/tt0108656/,5.1,66,100,$38000000,16711716,85846429,119723358,7 August 2002,PG,Action Adventure Comedy,USA
Spy Kids 3-D: Game Over (2003),https://www.imdb.com/title/tt0108656/,4.3,57,84,$38000000,32500000,111761982,197101678,25 July 2003,PG,Action Adventure Comedy,USA
Spy Kids 4: All the Time in the World (2011),https://www.imdb.com/title/tt0108656/,3.5,37,89,$27000000,11644672,38538188,85564310,19 August 2011,PG,Action Adventure Comedy,USA
I Know What You Did Last Summer (1997),https://www.imdb.com/title/tt0108656/,5.7,52,101,$17000000,15818645,72586134,125586134,17 October 1997,R,Horror Mystery,USA
I Still Know What You Did Last Summer (1998),https://www.imdb.com/title/tt0108656/,4.7,21,100,$65000000,16520038,40002112,40002112,13 November 1998,R,Horror Mystery,USA
Garfield (2004),https://www.imdb.com/title/tt0108656/,5.0,27,80,$50000000,21727611,75369589,203172417,11 June 2004,PG,Animation Comedy Family,USA
Garfield: A Tail of Two Kitties (2006),https://www.imdb.com/title/tt0108656/,5.0,37,82,$60000000,7288977,28426747,143325970,16 June 2006,PG,Animation Adventure Comedy,UK
Iron Man (2008),https://www.imdb.com/title/tt0108656/,7.9,79,126,$140000000,98618668,318604126,585366247,2 May 2008,PG-13,Action Adventure Sci-Fi,USA
Iron Man 2 (2010),https://www.imdb.com/title/tt0108656/,7.0,57,124,$200000000,128122480,312433331,623933331,7 May 2010,PG-13,Action Adventure Sci-Fi,USA
Iron Man Three (2013),https://www.imdb.com/title/tt0108656/,7.2,62,130,$200000000,174144585,409013994,1214811252,3 May 2013,PG-13,Action Adventure Sci-Fi,USA
Shrek (2001),https://www.imdb.com/title/tt0108656/,7.8,84,90,$60000000,42347760,267665011,487769799,18 May 2001,PG,Animation Adventure Comedy,USA
Shrek 2 (2004),https://www.imdb.com/title/tt0108656/,7.2,75,93,$150000000,108037878,441226247,928760770,19 May 2004,PG,Animation Adventure Comedy,USA
Shrek the Third (2007),https://www.imdb.com/title/tt0108656/,6.1,58,93,$160000000,121629270,322719944,813367380,18 May 2007,PG,Animation Adventure Comedy,USA
Shrek Forever After (2010),https://www.imdb.com/title/tt0108656/,6.3,58,93,$165000000,70838207,238736787,752600867,21 May 2010,PG,Animation Adventure Comedy,USA
Secret of the Wings (2012),https://www.imdb.com/title/tt0108656/,7.1,None,75,$35000000,None,None,627018,14 December 2012,G,Animation Family Fantasy,USA
Jurassic Park (1993),https://www.imdb.com/title/tt0108656/,8.1,68,127,$63000000,47026828,402828120,1032020521,11 June 1993,PG-13,Action Adventure Sci-Fi,USA
The Lost World: Jurassic Park (1997),https://www.imdb.com/title/tt0108656/,6.6,59,129,$73000000,72132785,229086679,618638999,23 May 1997,PG-13,Action Adventure Sci-Fi,USA
Jurassic Park III (2001),https://www.imdb.com/title/tt0108656/,5.9,42,92,$93000000,50771645,181171875,368780809,18 July 2001,PG-13,Action Adventure Sci-Fi,USA
Jurassic World (2015),https://www.imdb.com/title/tt0108656/,7.0,59,124,$150000000,208806270,652270625,1670400637,12 June 2015,PG-13,Action Adventure Sci-Fi,USA
Raiders of the Lost Ark (1981),https://www.imdb.com/title/tt0108656/,8.4,85,115,$18000000,8305823,248159971,390133212,12 June 1981,PG,Action Adventure,USA
Indiana Jones and the Temple of Doom (1984),https://www.imdb.com/title/tt0108656/,7.6,57,118,$28000000,25337110,179870271,333107271,23 May 1984,PG,Action Adventure,USA
Indiana Jones and the Last Crusade (1989),https://www.imdb.com/title/tt0108656/,8.2,65,127,$48000000,29355021,197171806,474310887,24 May 1989,PG-13,Action Adventure,USA
Indiana Jones and the Kingdom of the Crystal Skull (2008),https://www.imdb.com/title/tt0108656/,6.1,65,122,$185000000,100137835,317101119,790653942,22 May 2008,PG-13,Action Adventure,USA
Star Wars: Episode I - The Phantom Menace (1999),https://www.imdb.com/title/tt0108656/,6.5,51,136,$115000000,64820970,474544677,1027082707,19 May 1999,PG,Action Adventure Fantasy,USA
Star Wars: Episode II - Attack of the Clones (2002),https://www.imdb.com/title/tt0108656/,6.5,54,142,$115000000,80027814,310676740,653779970,16 May 2002,PG,Action Adventure Fantasy,USA
Star Wars: Episode III - Revenge of the Sith (2005),https://www.imdb.com/title/tt0108656/,7.5,68,140,$113000000,108435841,380270577,868390560,19 May 2005,PG-13,Action Adventure Fantasy,USA
